TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
3425	0.460610	-1.578644	-0.491443
3433	0.422471	-1.574077	-0.492688
3442	0.400341	-1.571211	-0.493805
3451	0.379552	-1.568417	-0.494251
3460	0.359781	-1.565672	-0.494125
3469	0.337994	-1.561478	-0.493805
3479	0.325911	-1.558803	-0.493550
3488	0.314434	-1.556104	-0.493555
3496	0.304415	-1.552847	-0.493805
3505	0.295110	-1.548556	-0.494355
3524	0.293158	-1.542766	-0.495575
3534	0.295298	-1.539726	-0.495665
3542	0.303066	-1.534832	-0.495575
3551	0.310790	-1.530892	-0.495530
3560	0.318639	-1.527439	-0.495544
3569	0.327476	-1.523827	-0.495575
3579	0.341455	-1.518110	-0.495587
3589	0.350977	-1.514209	-0.495582
3596	0.361571	-1.510181	-0.495575
3605	0.373119	-1.506057	-0.495573
3615	0.386226	-1.501054	-0.495575
3623	0.403664	-1.494359	-0.495576
3634	0.415317	-1.489844	-0.495576
3642	0.425568	-1.485250	-0.495576
3651	0.435741	-1.480561	-0.495575
3659	0.449816	-1.473319	-0.495575
3668	0.458816	-1.468496	-0.495575
3677	0.470313	-1.462754	-0.495576
3687	0.480160	-1.457828	-0.495576
3695	0.498194	-1.450263	-0.495575
3705	0.509094	-1.445236	-0.495572
3714	0.520272	-1.440176	-0.495571
3723	0.532037	-1.435078	-0.495575
3731	0.546080	-1.427257	-0.495585
3743	0.553602	-1.421211	-0.495590
3750	0.558503	-1.416093	-0.495575
3758	0.561898	-1.410979	-0.495546
3769	0.560390	-1.403307	-0.495575
3777	0.556891	-1.398359	-0.495697
3785	0.553311	-1.393485	-0.495767
3794	0.550066	-1.388693	-0.495575
3805	0.545470	-1.383168	-0.494800
3813	0.539518	-1.376192	-0.494201
3822	0.533902	-1.371731	-0.493805
3831	0.527222	-1.367364	-0.493864
3840	0.520284	-1.363088	-0.493538
3853	0.508782	-1.356800	-0.490265
3859	0.502720	-1.352797	-0.487243
3867	0.496720	-1.348206	-0.483186
3876	0.492777	-1.344440	-0.481455
3884	0.489606	-1.338772	-0.481956
3894	0.488676	-1.335188	-0.483186
3902	0.487658	-1.331670	-0.483635
3912	0.487213	-1.328208	-0.483493
3920	0.487768	-1.322994	-0.483186
3926	0.488057	-1.320101	-0.483032
3939	0.488961	-1.315851	-0.482984
3948	0.490308	-1.312660	-0.483186
3966	0.491295	-1.304826	-0.483186
3974	0.492581	-1.301838	-0.482113
3984	0.494656	-1.298895	-0.480076
3993	0.498440	-1.295464	-0.477876
4003	0.504663	-1.291031	-0.475662
4011	0.510059	-1.288190	-0.472995
4021	0.514890	-1.285365	-0.467257
4029	0.520570	-1.282531	-0.460059
4038	0.529871	-1.278195	-0.451168
4047	0.536797	-1.275375	-0.442478
4056	0.543612	-1.272036	-0.436868
4075	0.558820	-1.264870	-0.426549
4084	0.564770	-1.262052	-0.417932
4093	0.570395	-1.259215	-0.407080
4101	0.575762	-1.256327	-0.395464
4111	0.582911	-1.251938	-0.382984
4119	0.587046	-1.248528	-0.375221
4130	0.589684	-1.245651	-0.367212
4138	0.591355	-1.242761	-0.356261
4146	0.590649	-1.238347	-0.336283
4155	0.588041	-1.235460	-0.300344
4167	0.584196	-1.232600	-0.253097
4178	0.578468	-1.229771	-0.233169
4184	0.563115	-1.225037	-0.227599
4192	0.548330	-1.222358	-0.217699
4201	0.529725	-1.219774	-0.195482
4210	0.509847	-1.217294	-0.162899
4218	0.474943	-1.213696	-0.123894
4228	0.451332	-1.211537	-0.076349
4237	0.427570	-1.209450	-0.036155
4246	0.397752	-1.207183	-0.008850
4256	0.356652	-1.204424	0.004101
4264	0.327547	-1.202868	0.003813
4274	0.296466	-1.201451	-0.000000
4282	0.265113	-1.200211	-0.001039
4293	0.211650	-1.198417	0.000000
4300	0.185214	-1.197761	0.000378
4309	0.152391	-1.196929	0.000302
4319	0.127451	-1.196351	-0.000000
4327	0.105053	-1.195871	-0.000111
4337	0.074566	-1.195158	-0.000068
4345	0.056264	-1.194822	0.000000
4354	0.038474	-1.194520	0.000033
4364	0.021235	-1.194217	0.000021
4373	-0.005577	-1.193652	-0.000000
4381	-0.020358	-1.193431	-0.000009
4391	-0.035644	-1.193220	-0.000006
4402	-0.057031	-1.192873	0.000000
4409	-0.070146	-1.192690	0.000001
4417	-0.082670	-1.192560	-0.000000
4427	-0.094787	-1.192420	-0.000001
4435	-0.108802	-1.192285	-0.000000
4446	-0.125953	-1.192085	0.000000
4452	-0.136856	-1.192073	0.000000
4463	-0.148493	-1.192057	0.000000
4471	-0.160042	-1.192116	-0.000000
4480	-0.170517	-1.192191	-0.000000
4490	-0.182396	-1.192335	-0.000000
4499	-0.191185	-1.192509	0.000000
4516	-0.205484	-1.193037	0.000000
4526	-0.212343	-1.193465	-0.000000
4535	-0.214882	-1.193815	-0.000000
4544	-0.215989	-1.194197	0.000000
4553	-0.215794	-1.194645	0.000000
4562	-0.210890	-1.195254	0.000000
4570	-0.206109	-1.195737	-0.000000
4580	-0.199482	-1.196222	-0.000000
4590	-0.191047	-1.196682	-0.000000
4598	-0.175795	-1.197232	0.000000
4607	-0.164564	-1.197666	0.000000
4633	-0.119033	-1.198828	-0.000000
4652	-0.094103	-1.199355	0.000000
4661	-0.081622	-1.199563	0.000000
4671	-0.063432	-1.199671	-0.000000
4678	-0.049597	-1.199762	-0.000000
4691	-0.037442	-1.199838	0.000000
4697	-0.024391	-1.199852	0.000000
4706	-0.011856	-1.199828	0.000000
4711	-0.005503	-1.199777	-0.000000
4729	0.016266	-1.199427	-0.000000
4735	0.026135	-1.199243	0.000000
4742	0.034739	-1.199009	0.000000
4761	0.055210	-1.197975	0.000000
4769	0.061044	-1.197581	-0.000000
4778	0.065144	-1.197160	-0.000000
4787	0.069470	-1.196361	-0.000000
4796	0.071273	-1.195895	0.000000
4802	0.072549	-1.195404	0.000000
4816	0.073478	-1.194769	-0.000000
4823	0.072958	-1.193858	-0.000000
4833	0.073116	-1.193324	-0.000000
4842	0.073174	-1.192779	0.000000
4850	0.072530	-1.192221	0.000000
4859	0.070575	-1.191211	0.000000
4870	0.069673	-1.190608	-0.000000
4878	0.067820	-1.189840	-0.000000
4886	0.065897	-1.189221	-0.000000
4896	0.063919	-1.188586	0.000000
4904	0.061392	-1.187489	0.000000
4913	0.059363	-1.186826	0.000000
4923	0.057716	-1.186151	-0.000000
4932	0.056613	-1.185464	-0.000000
4941	0.055955	-1.184101	-0.000000
4952	0.057311	-1.182832	0.000000
4959	0.058037	-1.182568	0.000000
4967	0.059373	-1.181756	0.000000
4976	0.064022	-1.180338	-0.000000
4986	0.068215	-1.179397	-0.000000
4995	0.073079	-1.178210	0.000000
5004	0.077514	-1.177190	0.000000
5013	0.087102	-1.175412	0.000000
5022	0.095353	-1.174229	-0.000000
5031	0.104409	-1.172981	-0.000000
5040	0.114737	-1.171658	-0.000000
5049	0.128918	-1.169400	0.000000
5063	0.146891	-1.166646	-0.000000
5076	0.163725	-1.164284	-0.000001
5084	0.175245	-1.162513	-0.000001
5096	0.190817	-1.159574	0.000002
5103	0.200584	-1.157631	0.000005
5113	0.210813	-1.155625	0.000007
5122	0.220533	-1.153559	-0.000000
5130	0.236032	-1.149811	-0.000012
5138	0.245311	-1.147581	-0.000020
5148	0.254714	-1.145333	0.000000
5157	0.264176	-1.143015	0.000047
5176	0.291731	-1.136854	-0.000000
5185	0.306161	-1.133892	-0.000152
5193	0.317858	-1.131312	0.000000
5202	0.335708	-1.127195	0.000629
5213	0.347234	-1.124470	0.000991
5220	0.358502	-1.121682	-0.000000
5230	0.368880	-1.118859	-0.003033
5238	0.382716	-1.114430	-0.004094
5247	0.390049	-1.111502	0.000000
5256	0.396399	-1.108058	0.011222
5267	0.399774	-1.105156	0.022917
5280	0.402433	-1.100686	0.022917
5293	0.401985	-1.094991	0.027711
5301	0.401162	-1.092213	0.036065
5312	0.399395	-1.087506	0.050965
5320	0.399149	-1.084846	0.064583
5333	0.399405	-1.082224	0.088828
5342	0.399510	-1.079672	0.102083
5349	0.395253	-1.075759	0.106994
5374	0.378492	-1.068651	0.162500
5383	0.363473	-1.064925	0.218750
5402	0.344527	-1.061011	0.240495
5411	0.333265	-1.059223	0.228029
5419	0.322025	-1.057559	0.220833
5427	0.304635	-1.055205	0.227897
5433	0.290723	-1.053600	0.240594
5447	0.279493	-1.052395	0.279167
5455	0.267921	-1.051310	0.301333
5465	0.251354	-1.049797	0.321814
5473	0.241498	-1.048993	0.331250
5482	0.230492	-1.048292	0.333509
5493	0.218901	-1.047714	0.335661
5504	0.200537	-1.046820	0.354167
5511	0.188754	-1.046529	0.377837
5518	0.177127	-1.046326	0.406250
5527	0.166647	-1.046217	0.422932
5536	0.151986	-1.046125	0.427908
5545	0.143037	-1.046229	0.429167
5555	0.134264	-1.046393	0.434990
5564	0.122530	-1.046715	0.444785
5572	0.111909	-1.047070	0.456250
5582	0.094846	-1.047723	0.467516
5591	0.081087	-1.048325	0.476428
5599	0.067365	-1.049051	0.481250
5612	0.045600	-1.050238	0.483405
5619	0.031306	-1.051231	0.487500
5626	0.013843	-1.052503	0.497799
5636	-0.001221	-1.053768	0.516467
5645	-0.016561	-1.055106	0.535417
5653	-0.042063	-1.057281	0.549045
5662	-0.059967	-1.058938	0.560857
5671	-0.078506	-1.060737	0.570833
5681	-0.098319	-1.062689	0.583171
5689	-0.133498	-1.066118	0.594906
5699	-0.155730	-1.068454	0.608333
5708	-0.178707	-1.070943	0.619995
5726	-0.236440	-1.077757	0.641667
5734	-0.260964	-1.080787	0.648883
5744	-0.285090	-1.083988	0.658333
5753	-0.315096	-1.087915	0.667906
5762	-0.341224	-1.091463	0.680412
5771	-0.381168	-1.097011	0.695833
5780	-0.408848	-1.101007	0.715757
5788	-0.437042	-1.105143	0.733125
5800	-0.465548	-1.109498	0.747900
5807	-0.508777	-1.116205	0.751575
5817	-0.544126	-1.121794	0.754732
5829	-0.575195	-1.126748	0.764583
5835	-0.606733	-1.131949	0.774123
5842	-0.652212	-1.139928	0.785417
5852	-0.682999	-1.145532	0.792178
